Sample	Family	Treatment	Lat.x	Long.x	Region	Env	K1	K2	Pair	Sex	FTmeans	BMmeans	LNmeans	NNmeans	SWmeans	PHmeans	FCmeans	SCmeans	Germmeans	COTYmeans	HYPOmeans
5002	71	Control	41.03727398	-83.81345096	Blanchard	Nat	0.3009071	0.6990929	2	M	35.66666667	0.06063526	1.003703704	0.533621857	0.285547901	1.657601719	0.004219409	0.006329114	6.333333333	0.60287037	2.22887037
5325	91	Control	40.57469501	-89.65567603	Pekin	Nat	0.2111154	0.7888846	12	M	41	0.099465886	0.676041667	0.614021904	0.226085427	1.235757917	0.021476136	0.019642264	8.75	0.796854167	2.8825625
5348	57	Control	40.57469501	-89.65567603	Pekin	Nat	0.9111506	0.0888494	12	M	31.71428571	0.073448141	2.091375147	0.780211045	0.268809199	1.55109516	0.016627254	0.006633718	7.428571429	0.80639522	1.933495416
4899	198	Control	38.755485	-89.272475	Mulberry	Ag	0.9313331	0.0686669	5	M	46.75	0.063861828	2.085171569	0.501113482	0.177515687	1.374310768	0.011616358	0.005292339	7.25	0.753345588	2.224007353
5300	23	Control	40.57469501	-89.65567603	Pekin	Nat	0.8127863	0.1872137	12	M	50.25	0.07181379	0.902678571	0.43197699	0.215803536	1.444131141	0	0.005035425	7.25	0.638361607	1.367858631
4803	199	Control	39.393248	-88.163216	FoxRidge	Nat	0.6051385	0.3948615	4	M	35.33333333	0.061522895	2.977453847	0.712856115	0.244516338	1.615624582	0.002409639	0.003708712	5.666666667	0.862732513	2.274554466
5389	137	Control	41.03727398	-83.81345096	Blanchard	Nat	0.2788626	0.7211374	2	M	31.75	0.04025939	1.386904762	0.622057749	0.273038073	1.860488243	0	0.0025	7.75	0.935448413	2.205583333
4921	133	Control	38.927036	-95.241462	Lawrence	Nat	0.9946869	0.0053131	17	M	41	0.06362	0.9375	0.475	0.234529762	1.878690476	0.010494505	0.005494505	9	1.003125	2.878541667
4964	39	Control	39.05562996	-84.89810603	Aurora	Nat	0.4318667	0.5681333	3	M	41.83333333	0.067550004	1.729738562	0.581858644	0.26706253	1.691080429	0.002150538	0.012200702	7.166666667	0.799903595	1.655570806
5115	73	Control	39.05562996	-84.89810603	Aurora	Nat	0.6167335	0.3832665	3	M	31	0.027537271	2.627492877	0.655555556	0.25107265	1.263782051	0.004016064	0.004016064	6	0.480972222	1.276194444
4912	75	Control	39.393248	-88.163216	FoxRidge	Nat	0.6324389	0.3675611	4	M	48.33333333	0.062249276	1.468975469	0.578384664	0.177784885	1.435651049	0.003831418	0.008050827	6	0.757804233	1.999559885
5097	10	Control	38.755485	-89.272475	Mulberry	Ag	0.5363283	0.4636717	5	M	43.66666667	0.069794387	1.527492877	0.605536975	0.207315124	1.635172798	0.015439536	0.011423472	6	0.775897436	2.518310541
4861	190	Control	39.305104	-88.139778	Greenup	Ag	0.9789111	0.0210889	4	M	42	0.161865236	2.102564103	0.533492823	0.267093301	1.681140351	0	0	6.666666667	0.460633484	2.037013575
5061	88	Control	39.463458	-91.98047097	Jackson	Ag	0.9326818	0.0673182	10	M	46	0.136502319	1.760796221	0.52275641	0.257448718	1.561367521	0.007819604	0.011729405	7.75	0.894027497	2.942133097
5137	59	Control	40.87326997	-88.62446599	Pontiac	Nat	0.8933835	0.1066165	13	M	45.25	0.066294049	0.997610723	0.595594099	0.178427092	1.528191552	0.00794101	0	6.25	0.837206876	2.358865385
4819	25	Control	40.87326997	-88.62446599	Pontiac	Nat	0.9714367	0.0285633	13	M	42.66666667	0.074168958	1.201211362	0.554029155	0.231103452	1.273283269	0	0	6	0.706620022	1.771125453
4841	93	Control	40.87326997	-88.62446599	Pontiac	Nat	0.8093265	0.1906735	13	M	49	0.058	1.757017544	0.470806525	0.157439727	1.337800911	0.008440171	0.00625	7	0.596315789	1.994557018
4850	72	Control	41.06360497	-83.78943597	Mccombe	Ag	0.6376102	0.3623898	2	M	38.2	0.07151213	1.679803922	0.636106587	0.291627089	1.632582024	0.008980904	0.004686215	7.4	0.84721634	2.480506536
450	129	Control	41.31732501	-86.746256	Knox	Nat	2.40E-06	0.9999976	15	M	37	0.070453488	2.458823529	0.56650641	0.297596154	1.518429487	0.011627907	0.005813953	8	1.243176471	1.697176471
4982	30	Control	41.35604002	-86.73699299	Prairie	Ag	0.2676069	0.7323931	15	M	41.8	0.059343947	1.527712418	0.526438254	0.193847225	1.439294047	0.006540311	0.011953281	7	0.613146405	1.745398039
5125	61	Control	41.15132703	-87.89857297	Kakanee	Nat	0.4931048	0.5068952	14	M	48.5	0.021782955	0.578030303	0.415151515	0.168217803	0.911799242	0.008180267	0.004065041	8.25	0.605321023	1.082238636
4960	63	Control	41.31732501	-86.746256	Knox	Nat	0.2718636	0.7281364	15	M	48	0.027078558	0.476851852	0.416848764	0.183141173	1.253431091	0.010991637	0.007287933	9	1.126944444	1.619675926
5202	109	Control	39.393248	-88.163216	FoxRidge	Nat	0.9868467	0.0131533	4	M	46	0.081024096	2.444444444	0.47826087	0.19326087	1.239130435	0	0	6	0.575	1.301111111
4925	79	Control	38.699066	-90.068054	Pontoon	Nat	0.9014176	0.0985824	6	M	48.33333333	0.06329374	1.110968661	0.47766069	0.162421692	1.335323402	0.015212136	0.003875969	6	0.609485755	2.434759259
5066	1	Control	41.55656599	-83.66247503	Maume	Nat	0.2934621	0.7065379	1	M	38.57142857	0.035831596	1.055300454	0.464635854	0.168875011	1.461321801	0.008302432	0.008408836	9.428571429	0.879996315	1.099362812
4846	173	Control	38.927036	-95.241462	Lawrence	Nat	0.7723793	0.2276207	17	M	40	0.047754725	1.472222222	0.725	0.24525	1.575	0.005208333	0	6.5	0.573333333	2.425138889
556	120	Control	38.63920603	-91.51230698	Hernan	Ag	0.917668	0.082332	9	M	46.75	0.098420125	1.600584465	0.463931573	0.211332369	1.412586694	0.004166667	0	7.5	0.766659125	1.795499623
4935	114	Control	38.670222	-90.065665	Granite	Ag	0.566701	0.433299	6	M	40.6	0.086083399	1.63959596	0.560352047	0.222457671	1.653712937	0.009012089	0.013337486	6.6	0.605937374	2.323334343
5018	106	Control	41.06360497	-83.78943597	Mccombe	Ag	0.6065022	0.3934978	2	M	37.25	0.055340433	2.921287594	0.576312104	0.248593616	1.570838125	0.00245098	0.011166297	8	0.483679642	1.092029684
4866	11	Control	38.699066	-90.068054	Pontoon	Nat	1	0	6	M	59.5	0.062981041	1.091374269	0.490039939	0.147937307	1.24830299	0.0078125	0.002688172	6.25	0.662651681	2.564700292
4917	136	Control	41.37218297	-83.79889	Weston	Ag	0.5864671	0.4135329	1	M	45	0.082155754	2.140221878	0.570213388	0.288494245	1.490638547	0.011602304	0.007301287	7	0.499086687	0.942176213
5189	127	Control	41.15132703	-87.89857297	Kakanee	Nat	0.6598975	0.3401025	14	M	32.75	0.032956522	1.791005291	0.554466747	0.260706178	1.592413942	0.012026491	0.026612033	9.25	0.709513126	1.31242674
4981	52	Control	38.63920603	-91.51230698	Hernan	Ag	0.9225612	0.0774388	9	M	45	0.098478261	0.461538462	0.6	0.182444444	1.511111111	0.010869565	0	7	0.456153846	2.404615385
5031	115	Control	38.558781	-90.447501	Greentree	Nat	0.9719785	0.0280215	7	M	42.2	0.087457469	2.271152882	0.516360343	0.219481767	1.590470466	0.007068897	0.002631579	6.8	0.780614787	2.391004428
4860	123	Control	40.57469501	-89.65567603	Pekin	Nat	0.2128357	0.7871643	12	M	34.6	0.089654091	2.360520362	0.521064895	0.311356499	1.579949077	0.01124557	0.008693103	6.2	0.631364819	2.193820701
4933	65	Control	39.001464	-95.239938	Kansas	Nat	0.7996767	0.2003233	16	M	56	0.004285714	0.4375	0.330952381	0.119333333	1.680952381	0	0	9	1.0325	2.676875
5142	98	Control	41.35604002	-86.73699299	Prairie	Ag	0.659358	0.340642	15	M	39.28571429	0.067892913	1.172415304	0.502136146	0.219762317	1.394202727	0.007450796	0.017573222	6.285714286	0.731892695	2.213605842
5053	193	Control	39.001464	-95.239938	Kansas	Nat	1	0	16	M	33.33333333	0.077103146	1.371031746	0.511111111	0.237083333	1.803611111	0.003584229	0.00764927	9.333333333	0.72031746	1.998578042
5032	188	Control	41.37218297	-83.79889	Weston	Ag	0.1933212	0.8066788	1	M	38.33333333	0.068537806	1.410087719	0.489348405	0.310041724	1.547008547	0.007621287	0.011235955	6.333333333	0.803083333	1.376833333
5117	170	Control	41.16467102	-87.81988903	Bradley	Ag	0.8233468	0.1766532	14	M	44.6	0.061133283	1.326538462	0.492197904	0.212691015	1.475745691	0.004016064	0.009244267	7.4	0.734157692	2.420290385
4909	153	Control	41.16467102	-87.81988903	Bradley	Ag	0.4830683	0.5169317	14	M	41.5	0.077512877	2.262393162	0.665828975	0.223647733	1.512525199	0	0	6	0.7885	1.60163141
4891	97	Control	41.31732501	-86.746256	Knox	Nat	0.1162368	0.8837632	15	M	37	NA	0.477272727	0.649122807	0.271820175	1.554605263	0.004901961	0.009803922	8.5	0.708863636	1.867443182
4958	164	Control	38.732444	-89.277403	Keysport	Nat	0.8979087	0.1020913	5	M	38	0.056455443	0.8375	0.586451223	0.241080495	1.425933755	0	0.009483672	7.833333333	0.872055556	1.995439815
5222	96	Control	41.16467102	-87.81988903	Bradley	Ag	0.9034053	0.0965947	14	M	33.2	0.069333781	1.631388889	0.667934982	0.266136538	1.557818681	0.009544339	0.006946937	7.2	0.682980556	1.610405556
5006	169	Control	41.15132703	-87.89857297	Kakanee	Nat	0.5164604	0.4835396	14	M	29	0.052371781	2.547516519	0.711102151	0.333922965	1.512857623	0.002247191	0.008732312	6.6	0.603649465	1.383048189
503	4	Control	41.06360497	-83.78943597	Mccombe	Ag	0.2814987	0.7185013	2	M	40	0.127666667	0.4375	0.55	0.24425	1.8775	0.011717172	0.013333333	10	0.6828125	1.715625
5312	141	Soy	38.732444	-89.277403	Keysport	Nat	0.9188351	0.0811649	5	M	68	0.059197802	1.928571429	0.5	0.143970588	1.142647059	0.010989011	0.010989011	5	0.487857143	2.410714286
5165	44	Soy	38.755485	-89.272475	Mulberry	Ag	0.5502696	0.4497304	5	M	45.6	0.090447578	0.7547637	0.546041175	0.194689897	1.482461662	0.008524277	0.009244231	7.8	0.969785445	2.105399573
5134	74	Soy	39.01893298	-84.92674196	AgLaughrey	Ag	0.3455406	0.6544594	3	M	47.6	0.089987317	0.590025253	0.380897037	0.178188397	0.996782911	0.003012048	0.020487011	5.8	0.755506061	2.941140404
5169	135	Soy	41.55656599	-83.66247503	Maume	Nat	0.6852217	0.3147783	1	M	38	0.078649018	1.061111111	0.647675467	0.191308911	1.43437656	0.014402855	0.005774592	6.25	1.057318182	2.813594697
5268	130	Soy	41.35604002	-86.73699299	Prairie	Ag	0.9993795	0.0006205	15	M	22.5	0.00665657	2.533613445	0.692687747	0.197549407	1.517391304	0	0.016850249	6.5	0.517731092	1.823760504
5136	40	Soy	39.01893298	-84.92674196	AgLaughrey	Ag	0.2970844	0.7029156	3	M	53.66666667	0.079698808	0.923737374	0.372033343	0.153498345	1.059924897	0.003831418	0.017667092	9	1.129888889	3.418989899
4862	34	Soy	38.782048	-95.171401	Baldwin	Ag	1	0	17	M	NA	NA	0.444444444	NA	NA	NA	0	0	7	1.085555556	2.317777778
5209	143	Soy	38.699066	-90.068054	Pontoon	Nat	0.9439069	0.0560931	6	M	64	0.005329268	0.5	0.1875	0.05828125	0.515625	0	0.012195122	7	0.725	3.124
5284	113	Soy	38.699066	-90.068054	Pontoon	Nat	0.8397205	0.1602795	6	M	53.33333333	0.019411254	0.925925926	0.453276517	0.091150185	0.758376216	0	0	6.333333333	0.737777778	2.188518519
4928	192	Soy	38.755485	-89.272475	Mulberry	Ag	0.7200443	0.2799557	5	M	55.66666667	0.027798032	0.465909091	0.340155738	0.13179717	1.150112434	0.002808989	0	8.25	0.799522727	2.326306818
5323	140	Soy	39.305104	-88.139778	Greenup	Ag	0.5371101	0.4628899	4	M	42	0.052014265	2.215277778	0.518716578	0.177094474	1.607932264	0	0	6	0.829340278	3.131319444
5395	13	Soy	38.558781	-90.447501	Greentree	Nat	0.9022718	0.0977282	7	M	51	0.022040954	0.431818182	0.403638545	0.088608557	0.992762895	0	0	7	0.852272727	3.035113636
4828	100	Soy	38.988681	-95.215847	Nunemaker	Ag	1	0	16	M	55	0.047377261	2.086764706	0.407056235	0.12635889	0.99042953	0	0.002873563	7.5	0.636601307	2.146101307
5100	158	Soy	38.927036	-95.241462	Lawrence	Nat	1	0	17	M	58.33333333	0.100991845	1.478632479	0.487878788	0.126666667	1.23510101	0.003205128	0	6	0.626210826	2.11712963
5205	87	Soy	39.46407096	-91.68243396	MarkTwain	Nat	0.9999999	1.00E-07	10	M	51.2	0.024771916	1.011829223	0.345511055	0.104975523	1.163371144	0.008498474	0.005031351	6	0.52338392	2.500662504
4822	191	Soy	38.732444	-89.277403	Keysport	Nat	0.7756276	0.2243724	5	M	53	0.055197674	1.153846154	0.471698113	0.184150943	1.245283019	NA	0	6	0.696153846	1.801538462
5208	21	Soy	40.12487104	-90.36914203	Browning	Nat	0.5505141	0.4494859	11	M	36.75	0.049470532	0.813131313	0.405267651	0.208369176	1.305950327	0.013967219	0.016073078	6	0.998611111	2.336414141
5326	95	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.1290647	0.8709353	14	M	41	0.0582	0.928571429	0.463414634	0.151707317	1.426829268	0.025	NA	9	0.493571429	1.310714286
5381	12	Soy	38.670222	-90.065665	Granite	Ag	0.9425411	0.0574589	6	M	59	0.070064127	0.494117647	0.289855072	0.123934179	0.689311594	0.012048193	0.012048193	6	0.623382353	3.073382353
5294	105	Soy	41.03727398	-83.81345096	Blanchard	Nat	0.1580356	0.8419644	2	M	45.33333333	0.021128296	0.739948505	0.477267886	0.130899581	1.52045338	0.011335125	0.023054275	9	0.554828679	1.838007526
5359	6	Soy	39.01893298	-84.92674196	AgLaughrey	Ag	0.4522718	0.5477282	3	M	46.16666667	0.068231316	0.564261311	0.405083696	0.172514768	1.361597637	0.003643967	0.013100421	7.333333333	0.926646613	2.236739984
5385	162	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9859223	0.0140777	4	M	53.25	0.046928517	0.894790871	0.458902738	0.121409912	1.127090663	0.011109066	0	8.25	0.735527836	2.622496896
5368	17	Soy	38.66783702	-91.55559699	Gascondale	Nat	0.9229285	0.0770715	9	M	39.6	0.052738233	1.475555556	0.513629842	0.176488223	1.327348159	0	0	6	0.823311111	2.040744444
5317	171	Soy	39.001464	-95.239938	Kansas	Nat	0.9688096	0.0311904	16	M	54.5	0.053568974	1.239583333	0.511016347	0.127300995	1.548685146	0.006097561	0	9	1.081666667	2.930277778
5099	46	Soy	38.670222	-90.065665	Granite	Ag	0.8984693	0.1015307	6	M	56.25	0.130812791	1.436404221	0.531050289	0.164364444	1.295955062	0.005813953	0.002604167	6	0.775663555	1.258989042
5394	146	Soy	38.66890403	-90.63545798	Chesterfield	Ag	0.5237612	0.4762388	7	M	48.5	0.048850064	0.781746032	0.460203028	0.162288663	1.060681499	0.002941176	0.010173182	7	0.728015873	2.990039683
5225	194	Soy	38.988681	-95.215847	Nunemaker	Ag	0.999994	6.00E-06	16	M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5333	70	Soy	41.37218297	-83.79889	Weston	Ag	0.545952	0.454048	1	M	39.25	0.050287883	0.652777778	0.475571895	0.147709355	1.356785131	0.004854369	0.002427184	6.75	0.791138889	1.52975
5122	38	Soy	41.06360497	-83.78943597	Mccombe	Ag	1	0	2	M	51.57142857	0.043317971	0.7935841	0.402776598	0.093981522	1.150855955	0	0.00166113	6.714285714	0.653844204	2.81121782
5197	144	Soy	38.670222	-90.065665	Granite	Ag	0.7138631	0.2861369	6	M	72	0.005268817	0.5	0.236111111	0.060416667	0.291666667	0	0	6	0.699285714	1.242142857
4895	102	Soy	38.782048	-95.171401	Baldwin	Ag	0.9373773	0.0626227	17	M	60.6	0.055201392	1.204093567	0.424750361	0.125940837	1.052513228	0.004399809	0.002439024	7.2	0.988625731	3.036678535
5102	172	Soy	38.988681	-95.215847	Nunemaker	Ag	0.9586832	0.0413168	16	M	50	0.078495471	1.889268626	0.576495857	0.241638525	1.532115677	0.003623188	0.005434783	8.333333333	0.602460697	1.942346776
5396	177	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9511469	0.0488531	4	M	42	0.095646772	1.134390463	0.514270233	0.228099844	1.69490765	0.011272485	0	7.666666667	0.735767263	3.17519735
5151	9	Soy	38.732444	-89.277403	Keysport	Nat	0.4694832	0.5305168	5	M	60	0.047451297	0.462354312	0.449943166	0.139551151	1.306385337	0.002717391	0.002717391	10	1.006974359	3.773473193
5264	174	Soy	38.782048	-95.171401	Baldwin	Ag	0.6660601	0.3339399	17	M	41	0.130936043	1.721590909	0.682926829	0.247926829	1.657317073	0.005555556	0	6	0.929886364	3.329573864
5089	83	Soy	38.65643696	-90.73639403	WeldonSprings	Nat	0.7282962	0.2717038	8	M	58.5	0.058937357	0.605235043	0.374084671	0.12863324	1.148364024	0.00257732	0.003164557	6.5	0.652980769	2.123269231
5203	68	Soy	38.782048	-95.171401	Baldwin	Ag	0.9592073	0.0407927	17	M	42	0.076012973	1.185185185	0.586025731	0.169889548	1.599602916	0.015513215	0.004329004	8.333333333	0.670055556	2.243537037
4984	77	Soy	38.732444	-89.277403	Keysport	Nat	0.5623049	0.4376951	5	M	65	0.011489278	0.699603175	0.228098576	0.093214652	0.670020282	0.012857143	0	7.75	0.600345238	2.518083333
5296	157	Soy	38.988681	-95.215847	Nunemaker	Ag	1	0	16	M	58.5	0.092802083	1.045454545	0.552083333	0.174048913	0.997961957	0.010309278	0	6	0.844545455	2.011590909
5176	82	Soy	38.66890403	-90.63545798	Chesterfield	Ag	0.9792021	0.0207979	7	M	53.375	0.031151692	0.897865676	0.349689711	0.089841176	1.187956902	0.003344417	0.009755215	6.25	0.636350306	2.647700393
5334	149	Soy	40.12487104	-90.36914203	Browning	Nat	0.5493884	0.4506116	11	M	47.5	0.059172914	1.23771592	0.416786854	0.15026117	1.366238151	0.008729398	0.005257175	7.333333333	0.681535656	2.552274257
5220	49	Soy	38.65643696	-90.73639403	WeldonSprings	Nat	0.9359308	0.0640692	8	M	55.4	0.049833487	0.815235043	0.4838545	0.11149227	1.137562626	0.008815495	0.002150538	7	0.817410043	2.445099786
5285	182	Soy	41.16467102	-87.81988903	Bradley	Ag	0.8786228	0.1213772	14	M	47.8	0.033339757	1.775555556	0.661329118	0.161357501	1.510363563	0.00700314	0.006883032	6	0.695566667	2.330111111
4832	181	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.2076686	0.7923314	14	M	43.6	0.083123528	1.728596491	0.646566571	0.266265261	1.45906472	0.008570716	0.002906977	6.6	0.568078947	1.95218655
5329	55	Soy	40.12487104	-90.36914203	Browning	Nat	0.6697833	0.3302167	11	M	37.16666667	0.064683263	2.26207932	0.592960371	0.211719925	1.55114236	0.013358665	0.017326919	6	0.62783357	1.849426098
4821	51	Soy	38.66783702	-91.55559699	Gascondale	Nat	0.5991747	0.4008253	9	M	60.66666667	0.084081633	1.264550265	0.403687726	0.165651823	0.892605375	0	0.010204082	5.666666667	0.782698413	2.701388889
4966	178	Soy	39.305104	-88.139778	Greenup	Ag	0.867151	0.132849	4	M	49.5	0.020886246	0.464285714	0.443181818	0.144909091	1.236590909	0	0	7	1.078642857	3.806857143
5270	16	Soy	38.6589929	-90.7440433	WSCSoy2	Ag	0.6541934	0.3458066	8	M	37.5	0.061533406	0.5	0.514069264	0.163863636	1.636580087	0	0	10	1.338333333	3.8275
5277	125	Soy	40.87326997	-88.62446599	Pontiac	Nat	0.9194029	0.0805971	13	M	46.33333333	0.059365338	0.601851852	0.48964349	0.135921526	1.383446083	0.016396423	0	8.666666667	0.758111772	2.342132937
4968	183	Soy	39.001464	-95.239938	Kansas	Nat	0.9998444	0.0001556	16	M	59.5	0.108173812	0.935672515	0.502233472	0.175951459	1.687254318	0	0	6.5	0.586695906	2.110380117
4882	53	Soy	39.46407096	-91.68243396	MarkTwain	Nat	0.9660152	0.0339848	10	M	52	0.039967687	1.651098901	0.423076923	0.138076923	0.915384615	0.004761905	0.004761905	5	0.942637363	3.268324176
5330	37	Soy	41.03727398	-83.81345096	Blanchard	Nat	0.2454718	0.7545282	2	M	44	0.077493976	1.4	0.545454545	0.234318182	1.75	0.012048193	0.012048193	6	0.338	1.1905
5316	121	Soy	40.12487104	-90.36914203	Browning	Nat	0.5522959	0.4477041	11	M	49	0.072547831	1.491053922	0.3869702	0.230011867	1.223764501	0.003132832	0.003880691	7.25	0.553078329	1.712526246
4810	197	Soy	38.732444	-89.277403	Keysport	Nat	0.8677972	0.1322028	5	M	49	0.112604096	1.304254386	0.595359889	0.207515548	1.640340446	0.008668731	0	6.8	0.517056579	1.975853947
4809	150	Soy	40.57469501	-89.65567603	Pekin	Nat	0.6943575	0.3056425	12	M	54	0.082164557	1.544123932	0.335061419	0.170730363	0.974211964	0	0	6.5	0.592022436	1.752273504
4826	45	Soy	38.699066	-90.068054	Pontoon	Nat	0.5792467	0.4207533	6	M	51.5	0.088048519	0.973008242	0.512620397	0.180277214	1.45422908	0.007535833	0.009758056	8.166666667	0.643109432	2.365962912
4944	89	Soy	40.12487104	-90.36914203	Browning	Nat	0.6143955	0.3856045	11	M	45.25	0.074413014	0.44375	0.537074711	0.216547426	1.542914439	0.00841812	0.005310823	8.25	0.808465278	2.214194444
5150	200	Soy	39.305104	-88.139778	Greenup	Ag	0.6759678	0.3240322	4	M	45	0.120086384	1	0.736933798	0.183041314	1.088327526	0	0	7.5	1.008625	3.9365
4919	5	Soy	39.05562996	-84.89810603	Aurora	Nat	0.3474447	0.6525553	3	M	43.66666667	0.080665041	0.799989825	0.449785048	0.219799013	1.656205267	0.011865444	0.025526036	8.666666667	0.745891992	1.970485857
5233	122	Soy	40.17519498	-90.26269396	Hickory	Ag	0.8810313	0.1189687	11	M	47.5	0.067058127	1.730555556	0.436357681	0.144389562	1.390696827	0.011067706	0.006213337	7.25	0.686481481	2.190736111
4979	195	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9303432	0.0696568	4	M	37.75	0.100649473	2.718102073	0.539890349	0.257254796	1.398598449	0.005852957	0.003787879	6.5	0.600907762	1.676125731
5073	66	Soy	38.988681	-95.215847	Nunemaker	Ag	0.9385204	0.0614796	16	M	68.5	0.014214064	1.334841629	0.27926753	0.054437252	0.647957336	0	0	8.5	0.516776018	2.511199095
5098	128	Soy	41.16467102	-87.81988903	Bradley	Ag	0.7468681	0.2531319	14	M	42	0.100205751	0.821212121	0.430060724	0.209660131	1.389806239	0.005376344	0.006097561	8.333333333	1.164643939	3.327090909
5337	103	Soy	41.55656599	-83.66247503	Maume	Nat	0.1669708	0.8330292	1	M	49.66666667	0.086003642	1.178376906	0.488450075	0.206429459	1.402533532	0.003267974	0.003875969	6.333333333	0.655187908	2.424109477
